date,team,score,suf_score,rank,rank_suf,total_points,result,rank_dif,points_by_rank,team_points
2024-06-23,Panama,1.0,3.0,43.0,14.0,1482.0,0,-29.0,0.0,0
2024-06-24,Spain,1.0,0.0,8.0,66.0,1730.0,1,58.0,0.045454545454545456,3
2024-06-24,Italy,1.0,1.0,10.0,9.0,1724.0,2,-1.0,0.1111111111111111,1
2024-06-24,Paraguay,1.0,2.0,58.0,12.0,1427.0,0,-46.0,0.0,0
2024-06-24,Costa Rica,0.0,0.0,52.0,4.0,1454.0,2,-48.0,0.25,1
2024-06-25,Serbia,0.0,0.0,32.0,21.0,1515.0,2,-11.0,0.047619047619047616,1
2024-06-25,Slovenia,0.0,0.0,57.0,5.0,1430.0,2,-52.0,0.2,1
2024-06-25,Austria,3.0,2.0,25.0,7.0,1560.0,1,-18.0,0.42857142857142855,3
2024-06-25,Poland,1.0,1.0,26.0,2.0,1541.0,2,-24.0,0.5,1
2024-06-25,Argentina,1.0,0.0,1.0,40.0,1860.0,1,39.0,0.075,3
2024-06-25,Canada,1.0,0.0,48.0,31.0,1462.0,1,-17.0,0.0967741935483871,3
2024-06-26,Romania,1.0,1.0,47.0,45.0,1462.0,2,-2.0,0.022222222222222223,1
2024-06-26,Belgium,0.0,0.0,3.0,24.0,1798.0,2,21.0,0.041666666666666664,1
2024-06-26,Portugal,0.0,2.0,6.0,74.0,1747.0,0,68.0,0.0,0
2024-06-26,Turkey,2.0,1.0,42.0,34.0,1493.0,1,-8.0,0.08823529411764706,3
2024-06-26,Jamaica,1.0,3.0,53.0,30.0,1443.0,0,-23.0,0.0,0
2024-06-26,Mexico,0.0,1.0,15.0,54.0,1652.0,0,39.0,0.0,0
2024-06-27,Fiji,1.0,2.0,166.0,170.0,984.0,0,4.0,0.0,0
2024-06-27,Tahiti,0.0,5.0,161.0,107.0,999.0,0,-54.0,0.0,0
2024-06-27,Panama,2.0,1.0,43.0,11.0,1482.0,1,-32.0,0.2727272727272727,3
2024-06-27,Bolivia,0.0,5.0,84.0,14.0,1282.0,0,-70.0,0.0,0
2024-06-28,Costa Rica,0.0,3.0,52.0,12.0,1454.0,0,-40.0,0.0,0
2024-06-28,Brazil,4.0,1.0,4.0,58.0,1792.0,1,54.0,0.05172413793103448,3
2024-06-29,Italy,0.0,2.0,10.0,19.0,1724.0,0,9.0,0.0,0
2024-06-29,Denmark,0.0,2.0,21.0,16.0,1611.0,0,-5.0,0.0,0
2024-06-29,Peru,0.0,2.0,31.0,1.0,1515.0,0,-30.0,0.0,0
2024-06-29,Chile,0.0,0.0,40.0,48.0,1496.0,2,8.0,0.020833333333333332,1
2024-06-30,Slovakia,1.0,2.0,45.0,5.0,1468.0,0,-40.0,0.0,0
2024-06-30,Georgia,1.0,4.0,74.0,8.0,1339.0,0,-66.0,0.0,0
2024-06-30,Fiji,1.0,2.0,166.0,161.0,984.0,0,-5.0,0.0,0
2024-06-30,New Zealand,3.0,0.0,107.0,170.0,1198.0,1,63.0,0.01764705882352941,3
2024-06-30,Ecuador,0.0,0.0,30.0,15.0,1518.0,2,-15.0,0.06666666666666667,1
2024-06-30,Venezuela,3.0,0.0,54.0,53.0,1442.0,1,-1.0,0.05660377358490566,3
2024-07-01,Belgium,0.0,1.0,3.0,2.0,1798.0,0,-1.0,0.0,0
2024-07-01,Slovenia,0.0,0.0,57.0,6.0,1430.0,2,-51.0,0.16666666666666666,1
2024-07-01,Uruguay,1.0,0.0,14.0,11.0,1663.0,1,-3.0,0.2727272727272727,3
2024-07-01,Panama,3.0,1.0,43.0,84.0,1482.0,1,41.0,0.03571428571428571,3
2024-07-02,Netherlands,3.0,0.0,7.0,47.0,1747.0,1,40.0,0.06382978723404255,3
2024-07-02,Turkey,2.0,1.0,42.0,25.0,1493.0,1,-17.0,0.12,3
2024-07-02,Colombia,1.0,1.0,12.0,4.0,1669.0,2,-8.0,0.25,1
2024-07-02,Paraguay,1.0,2.0,58.0,52.0,1427.0,0,-6.0,0.0,0
2024-07-04,Ecuador,1.0,1.0,30.0,1.0,1518.0,2,-29.0,1.0,1
2024-07-05,Spain,2.0,1.0,8.0,16.0,1730.0,1,8.0,0.1875,3
2024-07-05,France,0.0,0.0,2.0,6.0,1837.0,2,4.0,0.16666666666666666,1
2024-07-05,Canada,1.0,1.0,48.0,54.0,1462.0,2,6.0,0.018518518518518517,1
2024-07-06,Switzerland,1.0,1.0,19.0,5.0,1617.0,2,-14.0,0.2,1
2024-07-06,Turkey,1.0,2.0,42.0,7.0,1493.0,0,-35.0,0.0,0
2024-07-06,Brazil,0.0,0.0,4.0,14.0,1792.0,2,10.0,0.07142857142857142,1
2024-07-06,Panama,0.0,5.0,43.0,12.0,1482.0,0,-31.0,0.0,0
2024-07-09,France,1.0,2.0,2.0,8.0,1837.0,0,6.0,0.0,0
2024-07-09,Canada,0.0,2.0,48.0,1.0,1462.0,0,-47.0,0.0,0
2024-07-10,England,2.0,1.0,5.0,7.0,1788.0,1,2.0,0.42857142857142855,3
2024-07-10,Colombia,1.0,0.0,12.0,14.0,1669.0,1,2.0,0.21428571428571427,3
2024-07-13,Uruguay,2.0,2.0,14.0,48.0,1663.0,2,34.0,0.020833333333333332,1
2024-07-14,England,1.0,2.0,5.0,8.0,1788.0,0,3.0,0.0,0
2024-07-14,Colombia,0.0,1.0,12.0,1.0,1669.0,0,-11.0,0.0,0
2024-07-27,El Salvador,1.0,0.0,81.0,107.0,1302.0,1,26.0,0.028037383177570093,3
2024-07-27,North Korea,0.0,0.0,110.0,68.0,1184.0,2,-42.0,0.014705882352941176,1
2024-08-29,North Korea,1.0,2.0,110.0,68.0,1184.0,0,-42.0,0.0,0
2024-09-01,Uruguay,1.0,1.0,11.0,107.0,1713.0,2,96.0,0.009345794392523364,1
2024-09-02,Solomon Islands,0.0,1.0,141.0,153.0,1075.0,0,12.0,0.0,0
2024-09-02,Hong Kong,1.0,1.0,159.0,153.0,1012.0,2,-6.0,0.006535947712418301,1
2024-09-03,Mauritius,0.0,0.0,179.0,124.0,928.0,2,-55.0,0.008064516129032258,1
2024-09-04,Gambia,1.0,1.0,132.0,119.0,1113.0,2,-13.0,0.008403361344537815,1
2024-09-04,Tajikistan,0.0,1.0,103.0,116.0,1212.0,0,13.0,0.0,0
2024-09-04,Philippines,1.0,2.0,147.0,134.0,1053.0,0,-13.0,0.0,0
2024-09-04,Rwanda,1.0,1.0,131.0,117.0,1114.0,2,-14.0,0.008547008547008548,1
2024-09-04,Andorra,0.0,1.0,164.0,198.0,996.0,0,34.0,0.0,0
2024-09-04,Ethiopia,0.0,0.0,143.0,113.0,1066.0,2,-30.0,0.008849557522123894,1
2024-09-04,British Virgin Islands,0.0,1.0,207.0,195.0,801.0,0,-12.0,0.0,0
2024-09-04,Anguilla,2.0,0.0,209.0,206.0,780.0,1,-3.0,0.014563106796116505,3
2024-09-04,Niger,0.0,1.0,125.0,121.0,1139.0,0,-4.0,0.0,0
2024-09-05,Lesotho,1.0,3.0,149.0,128.0,1047.0,0,-21.0,0.0,0
2024-09-05,Solomon Islands,0.0,3.0,141.0,159.0,1075.0,0,18.0,0.0,0
2024-09-05,Bangladesh,1.0,0.0,184.0,182.0,897.0,1,-2.0,0.016483516483516484,3
2024-09-05,Russia,3.0,0.0,33.0,115.0,1507.0,1,82.0,0.02608695652173913,3
2024-09-05,Cambodia,0.0,0.0,180.0,205.0,925.0,2,25.0,0.004878048780487805,1
2024-09-05,Mongolia,1.0,4.0,189.0,196.0,885.0,0,7.0,0.0,0
2024-09-05,Madagascar,0.0,1.0,105.0,41.0,1204.0,0,-64.0,0.0,0
2024-09-05,Equatorial Guinea,0.0,2.0,88.0,46.0,1260.0,0,-42.0,0.0,0
2024-09-05,Eswatini,0.0,1.0,155.0,114.0,1025.0,0,-41.0,0.0,0
2024-09-05,Burundi,3.0,2.0,139.0,126.0,1091.0,1,-13.0,0.023809523809523808,3
2024-09-05,Suriname,3.0,1.0,140.0,154.0,1088.0,1,14.0,0.01948051948051948,3
2024-09-05,El Salvador,4.0,1.0,81.0,176.0,1302.0,1,95.0,0.017045454545454544,3
2024-09-05,Croatia,1.0,2.0,12.0,8.0,1701.0,0,-4.0,0.0,0
2024-09-05,Palestine,0.0,0.0,96.0,23.0,1231.0,2,-73.0,0.043478260869565216,1
2024-09-05,Angola,1.0,0.0,90.0,64.0,1256.0,1,-26.0,0.046875,3
2024-09-05,United Arab Emirates,3.0,1.0,69.0,34.0,1369.0,1,-35.0,0.08823529411764706,3
2024-09-05,Venezuela,0.0,4.0,37.0,89.0,1501.0,0,52.0,0.0,0
2024-09-05,Spain,0.0,0.0,3.0,32.0,1836.0,2,29.0,0.03125,1
2024-09-05,Sweden,3.0,1.0,29.0,111.0,1522.0,1,82.0,0.02702702702702703,3
2024-09-05,Slovakia,1.0,0.0,44.0,123.0,1479.0,1,79.0,0.024390243902439025,3
2024-09-05,Luxembourg,0.0,2.0,84.0,74.0,1277.0,0,-10.0,0.0,0
2024-09-05,Bulgaria,0.0,0.0,82.0,99.0,1296.0,2,17.0,0.010101010101010102,1
2024-09-05,Liechtenstein,0.0,1.0,199.0,210.0,836.0,0,11.0,0.0,0
2024-09-05,Chile,0.0,3.0,43.0,1.0,1490.0,0,-42.0,0.0,0
2024-09-05,Poland,3.0,2.0,28.0,48.0,1524.0,1,20.0,0.0625,3
2024-09-05,North Korea,0.0,1.0,110.0,61.0,1184.0,0,-49.0,0.0,0
2024-09-05,Kyrgyzstan,0.0,1.0,102.0,20.0,1214.0,0,-82.0,0.0,0
2024-09-05,Oman,0.0,1.0,76.0,55.0,1326.0,0,-21.0,0.0,0
2024-09-05,Switzerland,0.0,2.0,15.0,21.0,1654.0,0,6.0,0.0,0
2024-09-05,Kuwait,1.0,1.0,136.0,68.0,1098.0,2,-68.0,0.014705882352941176,1
2024-09-05,Bahrain,1.0,0.0,80.0,24.0,1303.0,1,-56.0,0.125,3
2024-09-05,Indonesia,1.0,1.0,133.0,56.0,1109.0,2,-77.0,0.017857142857142856,1
2024-09-06,Mauritius,0.0,2.0,179.0,93.0,928.0,0,-86.0,0.0,0
2024-09-06,Macau,0.0,3.0,185.0,190.0,897.0,0,5.0,0.0,0
2024-09-06,Gabon,1.0,4.0,83.0,14.0,1288.0,0,-69.0,0.0,0
2024-09-06,Liberia,1.0,1.0,142.0,120.0,1067.0,2,-22.0,0.008333333333333333,1
2024-09-06,Chad,0.0,0.0,178.0,122.0,930.0,2,-56.0,0.00819672131147541,1
2024-09-06,Zambia,0.0,2.0,92.0,38.0,1250.0,0,-54.0,0.0,0
2024-09-06,Uganda,2.0,2.0,95.0,57.0,1243.0,2,-38.0,0.017543859649122806,1
2024-09-06,Mozambique,1.0,1.0,104.0,53.0,1209.0,2,-51.0,0.018867924528301886,1
2024-09-06,Zimbabwe,0.0,0.0,129.0,108.0,1126.0,2,-21.0,0.009259259259259259,1
2024-09-06,Curaçao,1.0,2.0,86.0,170.0,1273.0,0,84.0,0.0,0
2024-09-06,Burkina Faso,1.0,1.0,67.0,19.0,1375.0,2,-48.0,0.05263157894736842,1
2024-09-06,Cuba,0.0,0.0,167.0,59.0,985.0,2,-108.0,0.01694915254237288,1
2024-09-06,Guinea,0.0,1.0,77.0,60.0,1325.0,0,-17.0,0.0,0
2024-09-06,Trinidad and Tobago,0.0,4.0,100.0,79.0,1219.0,0,-21.0,0.0,0
2024-09-06,Cape Verde,0.0,3.0,65.0,36.0,1381.0,0,-29.0,0.0,0
2024-09-06,Turkey,0.0,0.0,26.0,30.0,1534.0,2,4.0,0.03333333333333333,1
2024-09-06,Haiti,4.0,1.0,85.0,157.0,1274.0,1,72.0,0.01910828025477707,3
2024-09-06,Israel,1.0,3.0,78.0,6.0,1313.0,0,-72.0,0.0,0
2024-09-06,Italy,3.0,1.0,10.0,2.0,1714.0,1,-8.0,1.5,3
2024-09-06,Austria,1.0,1.0,22.0,52.0,1592.0,2,30.0,0.019230769230769232,1
2024-09-06,Montenegro,0.0,2.0,73.0,71.0,1345.0,0,-2.0,0.0,0
2024-09-06,American Samoa,0.0,2.0,187.0,192.0,891.0,0,5.0,0.0,0
2024-09-06,Norway,0.0,0.0,50.0,109.0,1466.0,2,59.0,0.009174311926605505,1
2024-09-06,Cyprus,1.0,0.0,127.0,135.0,1137.0,1,8.0,0.022222222222222223,3
2024-09-06,Tonga,3.0,1.0,200.0,186.0,833.0,1,-14.0,0.016129032258064516,3
2024-09-06,Colombia,1.0,1.0,9.0,42.0,1727.0,2,33.0,0.023809523809523808,1
2024-09-06,Paraguay,0.0,0.0,62.0,11.0,1397.0,2,-51.0,0.09090909090909091,1
2024-09-06,Ecuador,0.0,1.0,27.0,5.0,1530.0,0,-22.0,0.0,0
2024-09-06,Romania,3.0,0.0,45.0,106.0,1475.0,1,61.0,0.02830188679245283,3
2024-09-07,Barbados,3.0,2.0,177.0,203.0,933.0,1,26.0,0.014778325123152709,3
2024-09-07,New Zealand,0.0,3.0,94.0,17.0,1246.0,0,-77.0,0.0,0
2024-09-07,Canada,2.0,1.0,40.0,16.0,1495.0,1,-24.0,0.1875,3
2024-09-07,Botswana,0.0,1.0,145.0,112.0,1064.0,0,-33.0,0.0,0
2024-09-07,Benin,0.0,3.0,91.0,39.0,1254.0,0,-52.0,0.0,0
2024-09-07,Dominican Republic,3.0,2.0,150.0,171.0,1046.0,1,21.0,0.017543859649122806,3
2024-09-07,Dominica,2.0,1.0,181.0,148.0,913.0,1,-33.0,0.02027027027027027,3
2024-09-07,Saint Kitts and Nevis,4.0,1.0,146.0,195.0,1060.0,1,49.0,0.015384615384615385,3
2024-09-07,Belize,4.0,0.0,183.0,206.0,901.0,1,23.0,0.014563106796116505,3
2024-09-07,England,2.0,0.0,4.0,58.0,1812.0,1,54.0,0.05172413793103448,3
2024-09-07,Hungary,0.0,5.0,31.0,13.0,1519.0,0,-18.0,0.0,0
2024-09-07,Malta,0.0,2.0,172.0,152.0,971.0,0,-20.0,0.0,0
2024-09-07,Czech Republic,1.0,4.0,47.0,70.0,1473.0,0,23.0,0.0,0
2024-09-07,Albania,2.0,1.0,66.0,25.0,1375.0,1,-41.0,0.12,3
2024-09-07,Finland,0.0,3.0,63.0,54.0,1393.0,0,-9.0,0.0,0
2024-09-07,North Macedonia,1.0,1.0,72.0,138.0,1349.0,2,66.0,0.007246376811594203,1
2024-09-07,Latvia,1.0,4.0,137.0,97.0,1096.0,0,-40.0,0.0,0
2024-09-07,Bosnia and Herzegovina,2.0,5.0,75.0,7.0,1332.0,0,-68.0,0.0,0
2024-09-07,Namibia,0.0,1.0,98.0,51.0,1221.0,0,-47.0,0.0,0
2024-09-08,Bangladesh,0.0,1.0,184.0,182.0,897.0,0,-2.0,0.0,0
2024-09-08,Montserrat,0.0,2.0,176.0,174.0,934.0,0,-2.0,0.0,0
2024-09-08,Poland,0.0,1.0,28.0,12.0,1524.0,0,-16.0,0.0,0
2024-09-08,Lebanon,0.0,1.0,116.0,134.0,1168.0,0,18.0,0.0,0
2024-09-08,Philippines,0.0,0.0,147.0,103.0,1053.0,2,-44.0,0.009708737864077669,1
2024-09-08,Scotland,1.0,2.0,48.0,8.0,1472.0,0,-40.0,0.0,0
2024-09-08,Belarus,1.0,0.0,99.0,84.0,1220.0,1,-15.0,0.03571428571428571,3
2024-09-08,Serbia,0.0,2.0,32.0,21.0,1507.0,0,-11.0,0.0,0
2024-09-08,Spain,4.0,1.0,3.0,15.0,1836.0,1,12.0,0.2,3
2024-09-08,Liechtenstein,2.0,2.0,199.0,198.0,836.0,2,-1.0,0.005050505050505051,1
2024-09-08,Northern Ireland,0.0,1.0,74.0,82.0,1341.0,0,8.0,0.0,0
2024-09-08,Tunisia,2.0,1.0,41.0,132.0,1494.0,1,91.0,0.022727272727272728,3
2024-09-08,Estonia,0.0,3.0,123.0,29.0,1146.0,0,-94.0,0.0,0
2024-09-08,Azerbaijan,0.0,2.0,111.0,44.0,1180.0,0,-67.0,0.0,0
2024-09-09,Syria,3.0,0.0,93.0,124.0,1247.0,1,31.0,0.024193548387096774,3
2024-09-09,Comoros,1.0,1.0,119.0,105.0,1160.0,2,-14.0,0.009523809523809525,1
2024-09-09,Togo,2.0,2.0,120.0,88.0,1159.0,2,-32.0,0.011363636363636364,1
2024-09-09,Ghana,1.0,1.0,64.0,125.0,1381.0,2,61.0,0.008,1
2024-09-09,Sudan,1.0,2.0,121.0,90.0,1152.0,0,-31.0,0.0,0
2024-09-09,DR Congo,2.0,0.0,60.0,143.0,1401.0,1,83.0,0.02097902097902098,3
2024-09-09,Senegal,1.0,0.0,19.0,139.0,1623.0,1,120.0,0.02158273381294964,3
2024-09-09,Costa Rica,0.0,0.0,49.0,107.0,1470.0,2,58.0,0.009345794392523364,1
2024-09-09,Iceland,1.0,3.0,71.0,26.0,1353.0,0,-45.0,0.0,0
2024-09-09,Lesotho,0.0,1.0,149.0,14.0,1047.0,0,-135.0,0.0,0
2024-09-09,Tonga,1.0,2.0,200.0,192.0,833.0,0,-8.0,0.0,0
2024-09-09,Aruba,0.0,1.0,194.0,157.0,874.0,0,-37.0,0.0,0
2024-09-09,Belgium,0.0,2.0,6.0,2.0,1772.0,0,-4.0,0.0,0
2024-09-09,Italy,2.0,1.0,10.0,78.0,1714.0,1,68.0,0.038461538461538464,3
2024-09-09,Austria,1.0,2.0,22.0,50.0,1592.0,0,28.0,0.0,0
2024-09-09,Kazakhstan,0.0,3.0,109.0,52.0,1194.0,0,-57.0,0.0,0
2024-09-09,Wales,2.0,1.0,30.0,73.0,1521.0,1,43.0,0.0410958904109589,3
2024-09-09,Saint Lucia,2.0,1.0,170.0,173.0,980.0,1,3.0,0.017341040462427744,3
2024-09-09,Kosovo,4.0,0.0,106.0,127.0,1203.0,1,21.0,0.023622047244094488,3
2024-09-09,Lithuania,1.0,3.0,135.0,45.0,1101.0,0,-90.0,0.0,0
2024-09-10,Libya,1.0,2.0,117.0,91.0,1166.0,0,-26.0,0.0,0
2024-09-10,Nigeria,0.0,0.0,39.0,131.0,1499.0,2,92.0,0.007633587786259542,1
2024-09-10,Mauritania,0.0,2.0,112.0,65.0,1178.0,0,-47.0,0.0,0
2024-09-10,Egypt,4.0,0.0,36.0,145.0,1502.0,1,109.0,0.020689655172413793,3
2024-09-10,Canada,0.0,0.0,40.0,17.0,1495.0,2,-23.0,0.058823529411764705,1
2024-09-10,Brunei,1.0,0.0,190.0,185.0,882.0,1,-5.0,0.016216216216216217,3
2024-09-10,Sri Lanka,2.0,2.0,205.0,180.0,820.0,2,-25.0,0.005555555555555556,1
2024-09-10,Thailand,2.0,1.0,101.0,115.0,1219.0,1,14.0,0.02608695652173913,3
2024-09-10,New Zealand,1.0,1.0,94.0,16.0,1246.0,2,-78.0,0.0625,1
2024-09-10,Algeria,3.0,0.0,46.0,142.0,1474.0,1,96.0,0.02112676056338028,3
2024-09-10,Central African Republic,0.0,2.0,128.0,83.0,1129.0,0,-45.0,0.0,0
2024-09-10,San Marino,0.0,1.0,210.0,152.0,740.0,0,-58.0,0.0,0
2024-09-10,Malawi,1.0,3.0,126.0,67.0,1138.0,0,-59.0,0.0,0
2024-09-10,Dominica,0.0,2.0,181.0,150.0,913.0,0,-31.0,0.0,0
2024-09-10,Sierra Leone,2.0,3.0,122.0,92.0,1149.0,0,-30.0,0.0,0
2024-09-10,Nicaragua,1.0,1.0,130.0,167.0,1120.0,2,37.0,0.005988023952095809,1
2024-09-10,Jamaica,2.0,1.0,59.0,79.0,1402.0,1,20.0,0.0379746835443038,3
2024-09-10,Kenya,2.0,1.0,108.0,98.0,1198.0,1,-10.0,0.030612244897959183,3
2024-09-10,Mali,1.0,0.0,53.0,155.0,1457.0,1,102.0,0.01935483870967742,3
2024-09-10,South Africa,3.0,2.0,57.0,169.0,1415.0,1,112.0,0.01775147928994083,3
2024-09-10,Tanzania,2.0,1.0,113.0,77.0,1175.0,1,-36.0,0.03896103896103896,3
2024-09-10,Guinea-Bissau,1.0,2.0,114.0,104.0,1168.0,0,-10.0,0.0,0
2024-09-10,Ivory Coast,2.0,0.0,38.0,178.0,1500.0,1,140.0,0.016853932584269662,3
2024-09-10,Bermuda,1.0,0.0,171.0,148.0,971.0,1,-23.0,0.02027027027027027,3
2024-09-10,Ukraine,2.0,3.0,25.0,47.0,1567.0,0,22.0,0.0,0
2024-09-10,Anguilla,0.0,1.0,209.0,183.0,780.0,0,-26.0,0.0,0
2024-09-10,Timor-Leste,0.0,2.0,196.0,189.0,843.0,0,-7.0,0.0,0
2024-09-10,Argentina,1.0,2.0,1.0,9.0,1901.0,0,8.0,0.0,0
2024-09-10,Armenia,0.0,2.0,97.0,72.0,1231.0,0,-25.0,0.0,0
2024-09-10,Faroe Islands,0.0,1.0,138.0,137.0,1094.0,0,-1.0,0.0,0
2024-09-10,Bosnia and Herzegovina,0.0,0.0,75.0,31.0,1332.0,2,-44.0,0.03225806451612903,1
2024-09-10,Finland,0.0,2.0,63.0,4.0,1393.0,0,-59.0,0.0,0
2024-09-10,Georgia,1.0,0.0,70.0,66.0,1361.0,1,-4.0,0.045454545454545456,3
2024-09-10,Germany,2.0,2.0,13.0,7.0,1686.0,2,-6.0,0.14285714285714285,1
2024-09-10,Peru,0.0,1.0,42.0,27.0,1490.0,0,-15.0,0.0,0
2024-09-10,Greece,2.0,0.0,54.0,58.0,1456.0,1,4.0,0.05172413793103448,3
2024-09-10,Bolivia,2.0,1.0,89.0,43.0,1259.0,1,-46.0,0.06976744186046512,3
2024-09-10,South Korea,3.0,1.0,23.0,76.0,1573.0,1,53.0,0.039473684210526314,3
2024-09-10,Malta,1.0,0.0,172.0,164.0,971.0,1,-8.0,0.018292682926829267,3
2024-09-10,Qatar,2.0,2.0,34.0,110.0,1504.0,2,76.0,0.00909090909090909,1
2024-09-10,Uruguay,0.0,0.0,11.0,37.0,1713.0,2,26.0,0.02702702702702703,1
2024-09-10,Brazil,0.0,1.0,5.0,62.0,1786.0,0,57.0,0.0,0
2024-09-10,Cameroon,0.0,0.0,51.0,129.0,1458.0,2,78.0,0.007751937984496124,1
2024-09-10,Australia,0.0,0.0,24.0,133.0,1571.0,2,109.0,0.007518796992481203,1
2024-09-10,British Virgin Islands,0.0,2.0,207.0,146.0,801.0,0,-61.0,0.0,0
2024-09-10,Jordan,3.0,1.0,68.0,96.0,1374.0,1,28.0,0.03125,3
2024-09-10,Iraq,0.0,0.0,55.0,136.0,1433.0,2,81.0,0.007352941176470588,1
2024-09-10,Japan,5.0,0.0,18.0,80.0,1629.0,1,62.0,0.0375,3
2024-09-10,Uzbekistan,3.0,2.0,61.0,102.0,1397.0,1,41.0,0.029411764705882353,3
2024-09-10,Iran,1.0,0.0,20.0,69.0,1611.0,1,49.0,0.043478260869565216,3
2024-10-08,Timor-Leste,1.0,0.0,196.0,183.0,845.0,1,-13.0,0.01639344262295082,3
2024-10-09,Anguilla,0.0,1.0,209.0,182.0,782.0,0,-27.0,0.0,0
2024-10-09,British Virgin Islands,1.0,3.0,208.0,141.0,791.0,0,-67.0,0.0,0
2024-10-10,Tanzania,0.0,1.0,110.0,58.0,1188.0,0,-52.0,0.0,0
2024-10-10,Togo,1.0,5.0,119.0,41.0,1159.0,0,-78.0,0.0,0
2024-10-10,Slovenia,0.0,3.0,51.0,47.0,1463.0,0,-4.0,0.0,0
2024-10-10,Sri Lanka,0.0,2.0,200.0,167.0,831.0,0,-33.0,0.0,0
2024-10-10,Zimbabwe,1.0,0.0,124.0,105.0,1135.0,1,-19.0,0.02857142857142857,3
2024-10-10,Hong Kong,0.0,1.0,157.0,203.0,1018.0,0,46.0,0.0,0
2024-10-10,Botswana,1.0,0.0,147.0,65.0,1050.0,1,-82.0,0.046153846153846156,3
2024-10-10,Burundi,1.0,4.0,136.0,63.0,1102.0,0,-73.0,0.0,0
2024-10-10,Greece,2.0,1.0,48.0,4.0,1469.0,1,-44.0,0.75,3
2024-10-10,Jamaica,2.0,0.0,61.0,131.0,1403.0,1,70.0,0.022900763358778626,3
2024-10-10,France,4.0,1.0,2.0,79.0,1852.0,1,77.0,0.0379746835443038,3
2024-10-10,Belgium,2.0,2.0,6.0,10.0,1768.0,2,4.0,0.1,1
2024-10-10,Republic of Ireland,2.0,1.0,62.0,64.0,1395.0,1,2.0,0.046875,3
2024-10-10,Kazakhstan,0.0,4.0,109.0,22.0,1193.0,0,-87.0,0.0,0
2024-10-10,Trinidad and Tobago,2.0,2.0,101.0,165.0,1213.0,2,64.0,0.006060606060606061,1
2024-10-10,Sudan,0.0,0.0,120.0,70.0,1154.0,2,-50.0,0.014285714285714285,1
2024-10-10,El Salvador,3.0,2.0,80.0,174.0,1307.0,1,94.0,0.017241379310344827,3
2024-10-10,Kuwait,0.0,4.0,134.0,78.0,1112.0,0,-56.0,0.0,0
2024-10-10,Kyrgyzstan,1.0,3.0,106.0,44.0,1201.0,0,-62.0,0.0,0
2024-10-10,North Macedonia,3.0,0.0,72.0,137.0,1351.0,1,65.0,0.021897810218978103,3
2024-10-10,Brazil,2.0,1.0,5.0,49.0,1772.0,1,44.0,0.061224489795918366,3
2024-10-10,Argentina,1.0,1.0,1.0,40.0,1889.0,2,39.0,0.025,1
2024-10-10,San Marino,0.0,1.0,210.0,198.0,746.0,0,-12.0,0.0,0
2024-10-10,Colombia,0.0,1.0,9.0,83.0,1739.0,0,74.0,0.0,0
2024-10-10,Andorra,0.0,2.0,169.0,149.0,982.0,0,-20.0,0.0,0
2024-10-10,Paraguay,0.0,0.0,57.0,27.0,1424.0,2,-30.0,0.037037037037037035,1
2024-10-10,Solomon Islands,0.0,1.0,144.0,150.0,1064.0,0,6.0,0.0,0
2024-10-10,New Caledonia,3.0,1.0,160.0,168.0,1009.0,1,8.0,0.017857142857142856,3
2024-10-10,Iran,0.0,0.0,19.0,60.0,1623.0,2,41.0,0.016666666666666666,1
2024-10-10,North Korea,1.0,1.0,111.0,69.0,1183.0,2,-42.0,0.014492753623188406,1
2024-10-10,South Korea,2.0,0.0,23.0,68.0,1573.0,1,45.0,0.04411764705882353,3
2024-10-10,Palestine,0.0,1.0,98.0,55.0,1229.0,0,-43.0,0.0,0
2024-10-10,Armenia,2.0,2.0,96.0,140.0,1230.0,2,44.0,0.007142857142857143,1
2024-10-10,Japan,2.0,0.0,16.0,56.0,1640.0,1,40.0,0.05357142857142857,3
2024-10-10,Indonesia,2.0,2.0,129.0,76.0,1124.0,2,-53.0,0.013157894736842105,1
2024-10-11,Liberia,0.0,1.0,143.0,94.0,1065.0,0,-49.0,0.0,0
2024-10-11,Gambia,1.0,1.0,135.0,108.0,1109.0,2,-27.0,0.009259259259259259,1
2024-10-11,Comoros,1.0,0.0,118.0,36.0,1160.0,1,-82.0,0.08333333333333333,3
2024-10-11,Lesotho,0.0,0.0,153.0,84.0,1034.0,2,-69.0,0.011904761904761904,1
2024-10-11,Rwanda,0.0,3.0,130.0,89.0,1123.0,0,-41.0,0.0,0
2024-10-11,Libya,0.0,1.0,121.0,39.0,1154.0,0,-82.0,0.0,0
2024-10-11,Mauritania,0.0,2.0,112.0,31.0,1179.0,0,-81.0,0.0,0
2024-10-11,Malawi,0.0,4.0,133.0,21.0,1117.0,0,-112.0,0.0,0
2024-10-11,Sierra Leone,1.0,4.0,125.0,33.0,1134.0,0,-92.0,0.0,0
2024-10-11,Eswatini,1.0,1.0,159.0,99.0,1012.0,2,-60.0,0.010101010101010102,1
2024-10-11,Guinea-Bissau,0.0,1.0,115.0,54.0,1166.0,0,-61.0,0.0,0
2024-10-11,Kenya,1.0,4.0,102.0,53.0,1209.0,0,-49.0,0.0,0
2024-10-11,South Sudan,0.0,1.0,172.0,90.0,968.0,0,-82.0,0.0,0
2024-10-11,Niger,0.0,2.0,127.0,85.0,1132.0,0,-42.0,0.0,0
