date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,rank_home,total_points_home,rank_away,total_points_away
2025-09-09,Hungary,Portugal,2.0,3.0,FIFA World Cup qualification,Budapest,Hungary,False,38.0,1501.0,6.0,1771.0
2025-09-09,Jamaica,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,70.0,1363.0,101.0,1229.0
2025-09-09,Azerbaijan,Ukraine,1.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,False,122.0,1148.0,26.0,1557.0
2025-09-09,Norway,Moldova,11.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,33.0,1519.0,154.0,1028.0
2025-09-09,Albania,Latvia,1.0,0.0,FIFA World Cup qualification,Tirana,Albania,False,68.0,1373.0,137.0,1099.0
2025-09-09,Serbia,England,0.0,5.0,FIFA World Cup qualification,Belgrade,Serbia,False,32.0,1523.0,4.0,1813.0
2025-09-09,Cyprus,Romania,2.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,False,128.0,1124.0,48.0,1474.0
2025-09-09,Curaçao,Bermuda,3.0,2.0,FIFA World Cup qualification,Willemstad,Curaçao,False,86.0,1277.0,162.0,1000.0
2025-09-09,Costa Rica,Haiti,3.0,3.0,FIFA World Cup qualification,San José,Costa Rica,False,40.0,1494.0,90.0,1261.0
2025-09-09,Honduras,Nicaragua,2.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,66.0,1380.0,130.0,1120.0
2025-09-09,Angola,Mauritius,3.0,1.0,FIFA World Cup qualification,Luanda,Angola,False,85.0,1280.0,177.0,922.0
2025-09-09,Bosnia and Herzegovina,Austria,1.0,2.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,72.0,1349.0,22.0,1591.0
2025-10-05,Saint Vincent and the Grenadines,Cuba,7.0,0.0,Friendly,Arnos Vale,Saint Vincent and the Grenadines,False,172.0,962.0,167.0,980.0
2025-10-08,Qatar,Oman,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,53.0,1454.0,78.0,1320.0
2025-10-08,Saudi Arabia,Indonesia,3.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,59.0,1421.0,119.0,1158.0
2025-10-08,Ethiopia,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Kigali,Rwanda,True,147.0,1046.0,130.0,1127.0
2025-10-08,Mauritius,Cameroon,0.0,2.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False,179.0,912.0,52.0,1455.0
2025-10-08,Djibouti,Egypt,0.0,3.0,FIFA World Cup qualification,Casablanca,Morocco,True,193.0,856.0,35.0,1519.0
2025-10-08,Libya,Cape Verde,3.0,3.0,FIFA World Cup qualification,Tripoli,Libya,False,112.0,1180.0,70.0,1363.0
2025-10-08,Eswatini,Angola,2.0,2.0,FIFA World Cup qualification,Lobamba,Eswatini,False,159.0,1010.0,89.0,1269.0
2025-10-08,Saint Vincent and the Grenadines,Cuba,1.0,0.0,Friendly,Arnos Vale,Saint Vincent and the Grenadines,False,172.0,962.0,167.0,980.0
2025-10-08,Tanzania,Zambia,0.0,1.0,FIFA World Cup qualification,Unguja,Tanzania,False,107.0,1199.0,85.0,1273.0
2025-10-08,Comoros,Madagascar,1.0,2.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True,105.0,1202.0,108.0,1188.0
2025-10-08,Central African Republic,Ghana,0.0,5.0,FIFA World Cup qualification,El Jadida,Morocco,True,140.0,1081.0,75.0,1341.0
2025-10-08,Chad,Mali,0.0,2.0,FIFA World Cup qualification,N'Djamena,Chad,False,175.0,926.0,56.0,1446.0
2025-10-08,Gibraltar,New Caledonia,0.0,2.0,Friendly,Gibraltar,Gibraltar,False,200.0,827.0,150.0,1040.0
2025-10-08,Sierra Leone,Burkina Faso,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,True,122.0,1150.0,64.0,1385.0
2025-10-09,England,Wales,3.0,0.0,Friendly,London,England,False,4.0,1820.0,30.0,1529.0
2025-10-09,Poland,New Zealand,1.0,0.0,Friendly,Chorzów,Poland,False,36.0,1517.0,83.0,1284.0
2025-10-09,Romania,Moldova,2.0,1.0,Friendly,Bucharest,Romania,False,51.0,1463.0,156.0,1019.0
2025-10-09,Morocco,Bahrain,1.0,0.0,Friendly,Rabat,Morocco,False,11.0,1706.0,88.0,1269.0
2025-10-09,Botswana,Uganda,0.0,1.0,FIFA World Cup qualification,Francistown,Botswana,False,139.0,1087.0,82.0,1288.0
2025-10-09,Burundi,Kenya,0.0,1.0,FIFA World Cup qualification,Bujumbura,Burundi,False,141.0,1077.0,111.0,1182.0
2025-10-09,Algeria,Somalia,3.0,0.0,FIFA World Cup qualification,Bir El Djir,Algeria,False,38.0,1501.0,201.0,825.0
2025-10-09,Malawi,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,Lilongwe,Malawi,False,126.0,1134.0,95.0,1249.0
2025-10-09,Mozambique,Guinea,1.0,2.0,FIFA World Cup qualification,Maputo,Mozambique,False,97.0,1234.0,81.0,1299.0
2025-10-09,Scotland,Greece,3.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,False,43.0,1485.0,40.0,1495.0
2025-10-09,Belarus,Denmark,0.0,6.0,FIFA World Cup qualification,Zalaegerszeg,Hungary,True,100.0,1224.0,20.0,1628.0
2025-10-09,Malta,Netherlands,0.0,4.0,FIFA World Cup qualification,Ta' Qali,Malta,False,166.0,982.0,7.0,1754.0
2025-10-09,Finland,Lithuania,2.0,1.0,FIFA World Cup qualification,Helsinki,Finland,False,71.0,1359.0,145.0,1065.0
2025-10-09,Austria,San Marino,10.0,0.0,FIFA World Cup qualification,Vienna,Austria,False,22.0,1602.0,210.0,733.0
2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,False,128.0,1128.0,73.0,1344.0
2025-10-09,Singapore,India,1.0,1.0,AFC Asian Cup qualification,Kallang,Singapore,False,158.0,1013.0,134.0,1114.0
2025-10-09,Grenada,British Virgin Islands,4.0,1.0,Friendly,St. George's,Grenada,False,168.0,978.0,208.0,768.0
2025-10-09,Tajikistan,Maldives,2.0,0.0,AFC Asian Cup qualification,Hisor,Tajikistan,False,104.0,1206.0,171.0,969.0
2025-10-09,Timor-Leste,Philippines,1.0,4.0,AFC Asian Cup qualification,Darwin,Australia,True,194.0,855.0,143.0,1066.0
2025-10-09,Brunei,Yemen,0.0,2.0,AFC Asian Cup qualification,Bandar Seri Begawan,Brunei,False,183.0,901.0,154.0,1021.0
2025-10-09,Lebanon,Bhutan,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True,113.0,1172.0,186.0,889.0
2025-10-09,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,65.0,1384.0,47.0,1481.0
2025-10-09,Bangladesh,Hong Kong,3.0,4.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False,184.0,899.0,146.0,1047.0
2025-10-09,Sri Lanka,Turkmenistan,1.0,0.0,AFC Asian Cup qualification,Colombo,Sri Lanka,False,197.0,852.0,138.0,1088.0
2025-10-09,Faroe Islands,Montenegro,4.0,0.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,136.0,1094.0,80.0,1314.0
2025-10-09,Pakistan,Afghanistan,0.0,0.0,AFC Asian Cup qualification,Islamabad,Pakistan,False,199.0,829.0,161.0,999.0
2025-10-09,Laos,Malaysia,0.0,3.0,AFC Asian Cup qualification,Vientiane,Laos,False,185.0,890.0,123.0,1148.0
2025-10-09,Vietnam,Nepal,3.0,1.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False,114.0,1170.0,176.0,923.0
2025-10-09,Liberia,Namibia,3.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False,144.0,1066.0,109.0,1184.0
2025-10-09,Nicaragua,Haiti,0.0,3.0,FIFA World Cup qualification,Managua,Nicaragua,False,132.0,1121.0,87.0,1269.0
2025-10-09,Czech Republic,Croatia,0.0,0.0,FIFA World Cup qualification,Prague,Czech Republic,False,39.0,1500.0,9.0,1714.0
2025-10-09,Syria,Myanmar,5.0,1.0,AFC Asian Cup qualification,Al Hofuf,Saudi Arabia,True,92.0,1259.0,160.0,1004.0
2025-10-10,Chile,Peru,2.0,1.0,Friendly,Santiago,Chile,False,57.0,1442.0,48.0,1469.0
2025-10-10,Canada,Australia,0.0,1.0,Friendly,Montreal,Canada,False,26.0,1558.0,25.0,1583.0
2025-10-10,Russia,Iran,2.0,1.0,Friendly,Volgograd,Russia,False,33.0,1522.0,21.0,1623.0
2025-10-10,Japan,Paraguay,2.0,2.0,Kirin Cup,Osaka,Japan,False,19.0,1640.0,37.0,1501.0
2025-10-10,South Africa,Zimbabwe,0.0,0.0,FIFA World Cup qualification,Durban,South Africa,False,55.0,1449.0,125.0,1134.0
2025-10-10,Jordan,Bolivia,0.0,1.0,Friendly,Istanbul,Turkey,True,62.0,1391.0,77.0,1332.0
2025-10-10,South Sudan,Senegal,0.0,5.0,FIFA World Cup qualification,Juba,South Sudan,False,169.0,977.0,18.0,1645.0
2025-10-10,Uruguay,Dominican Republic,1.0,0.0,Friendly,Kuala Lumpur,Malaysia,True,15.0,1674.0,142.0,1074.0
2025-10-10,Togo,DR Congo,0.0,1.0,FIFA World Cup qualification,Lomé,Togo,False,120.0,1151.0,60.0,1408.0
2025-10-10,Sudan,Mauritania,0.0,0.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,True,116.0,1164.0,110.0,1183.0
2025-10-10,Lesotho,Nigeria,1.0,2.0,FIFA World Cup qualification,Polokwane,South Africa,True,153.0,1034.0,45.0,1484.0
2025-10-10,South Korea,Brazil,0.0,5.0,Friendly,Seoul,South Korea,False,23.0,1593.0,6.0,1762.0
2025-10-10,Argentina,Venezuela,1.0,0.0,Friendly,Miami Gardens,United States,True,3.0,1870.0,49.0,1465.0
2025-10-10,Uzbekistan,Kuwait,2.0,0.0,Friendly,Tashkent,Uzbekistan,False,54.0,1453.0,135.0,1100.0
2025-10-10,Rwanda,Benin,0.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,False,127.0,1134.0,93.0,1257.0
2025-10-10,El Salvador,Panama,0.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,90.0,1268.0,29.0,1530.0
2025-10-10,Gambia,Gabon,3.0,4.0,FIFA World Cup qualification,Nairobi,Kenya,True,115.0,1166.0,79.0,1314.0
2025-10-10,Northern Ireland,Slovakia,2.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,72.0,1356.0,42.0,1492.0
2025-10-10,Germany,Luxembourg,4.0,0.0,FIFA World Cup qualification,Sinsheim,Germany,False,12.0,1704.0,96.0,1243.0
2025-10-10,Kosovo,Slovenia,0.0,0.0,FIFA World Cup qualification,Pristina,Kosovo,False,91.0,1262.0,50.0,1463.0
2025-10-10,Sweden,Switzerland,0.0,2.0,FIFA World Cup qualification,Solna,Sweden,False,32.0,1525.0,17.0,1648.0
2025-10-10,United States,Ecuador,1.0,1.0,Friendly,Austin,United States,False,16.0,1670.0,24.0,1588.0
2025-10-10,Suriname,Guatemala,1.0,1.0,FIFA World Cup qualification,Paramaribo,Suriname,False,131.0,1125.0,98.0,1231.0
2025-10-10,Iceland,Ukraine,3.0,5.0,FIFA World Cup qualification,Reykjavík,Iceland,False,74.0,1343.0,28.0,1543.0
2025-10-10,Belgium,North Macedonia,0.0,0.0,FIFA World Cup qualification,Gent,Belgium,False,8.0,1740.0,63.0,1388.0
2025-10-10,Bermuda,Trinidad and Tobago,0.0,3.0,FIFA World Cup qualification,Devonshire Parish,Bermuda,False,165.0,989.0,102.0,1221.0
2025-10-10,Curaçao,Jamaica,2.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,False,84.0,1282.0,69.0,1377.0
2025-10-10,Seychelles,Ivory Coast,0.0,7.0,FIFA World Cup qualification,Saint Pierre,Mauritius,True,203.0,812.0,44.0,1484.0
2025-10-10,France,Azerbaijan,3.0,0.0,FIFA World Cup qualification,Paris,France,False,2.0,1871.0,124.0,1148.0
2025-10-10,Kazakhstan,Liechtenstein,4.0,0.0,FIFA World Cup qualification,Astana,Kazakhstan,False,118.0,1158.0,204.0,808.0
2025-10-11,Grenada,Cuba,2.0,0.0,Friendly,St. George's,Grenada,False,168.0,978.0,167.0,980.0
2025-10-11,Iraq,Indonesia,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,True,58.0,1422.0,119.0,1158.0
2025-10-11,Bulgaria,Turkey,1.0,6.0,FIFA World Cup qualification,Sofia,Bulgaria,False,86.0,1272.0,27.0,1556.0
2025-10-11,Mexico,Colombia,0.0,4.0,Friendly,Arlington,United States,True,14.0,1688.0,13.0,1692.0
2025-10-11,Spain,Georgia,2.0,0.0,FIFA World Cup qualification,Elche,Spain,False,1.0,1875.0,68.0,1377.0
2025-10-11,United Arab Emirates,Oman,2.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,67.0,1380.0,78.0,1320.0
2025-10-11,Hungary,Armenia,2.0,0.0,FIFA World Cup qualification,Budapest,Hungary,False,41.0,1492.0,103.0,1220.0
2025-10-11,Portugal,Republic of Ireland,1.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False,5.0,1780.0,61.0,1398.0
2025-10-11,Latvia,Andorra,2.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,137.0,1089.0,174.0,955.0
2025-10-11,Serbia,Albania,0.0,1.0,FIFA World Cup qualification,Leskovac,Serbia,False,34.0,1521.0,66.0,1381.0
2025-10-11,Norway,Israel,5.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,31.0,1526.0,76.0,1337.0
2025-10-11,Estonia,Italy,1.0,3.0,FIFA World Cup qualification,Tallinn,Estonia,False,129.0,1127.0,10.0,1710.0
2025-10-12,Djibouti,Sierra Leone,1.0,2.0,FIFA World Cup qualification,Casablanca,Morocco,True,193.0,856.0,122.0,1150.0
2025-10-12,Zambia,Niger,0.0,1.0,FIFA World Cup qualification,Ndola,Zambia,False,85.0,1273.0,117.0,1160.0
2025-10-12,Egypt,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,35.0,1519.0,130.0,1127.0
2025-10-12,Denmark,Greece,3.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,20.0,1628.0,40.0,1495.0
2025-10-12,Malta,Bosnia and Herzegovina,1.0,4.0,Friendly,Ta' Qali,Malta,False,166.0,982.0,73.0,1344.0
2025-10-12,Chad,Central African Republic,2.0,3.0,FIFA World Cup qualification,N'Djamena,Chad,False,175.0,926.0,140.0,1081.0
2025-10-12,Lithuania,Poland,0.0,2.0,FIFA World Cup qualification,Kaunas,Lithuania,False,145.0,1065.0,36.0,1517.0
2025-10-12,Burkina Faso,Ethiopia,3.0,1.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,64.0,1385.0,147.0,1046.0
2025-10-12,Scotland,Belarus,2.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,False,43.0,1485.0,100.0,1224.0
2025-10-12,Mali,Madagascar,4.0,1.0,FIFA World Cup qualification,Bamako,Mali,False,56.0,1446.0,108.0,1188.0
2025-10-12,Croatia,Gibraltar,3.0,0.0,FIFA World Cup qualification,Varaždin,Croatia,False,9.0,1714.0,200.0,827.0
2025-10-12,Faroe Islands,Czech Republic,2.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,136.0,1094.0,39.0,1500.0
2025-10-12,Ghana,Comoros,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,False,75.0,1341.0,105.0,1202.0
2025-10-12,San Marino,Cyprus,0.0,4.0,FIFA World Cup qualification,Serravalle,San Marino,False,210.0,733.0,128.0,1128.0
2025-10-12,Netherlands,Finland,4.0,0.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,7.0,1754.0,71.0,1359.0
2025-10-12,Romania,Austria,1.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,51.0,1463.0,22.0,1602.0
2025-10-13,Tunisia,Namibia,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,46.0,1483.0,109.0,1184.0
2025-10-13,Equatorial Guinea,Liberia,1.0,1.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,95.0,1249.0,144.0,1066.0
2025-10-13,Uzbekistan,Uruguay,1.0,2.0,Friendly,Malacca City,Malaysia,True,54.0,1453.0,15.0,1674.0
2025-10-13,South Sudan,Togo,0.0,0.0,FIFA World Cup qualification,Juba,South Sudan,False,169.0,977.0,120.0,1151.0
2025-10-13,Lesotho,Zimbabwe,1.0,0.0,FIFA World Cup qualification,Polokwane,South Africa,True,153.0,1034.0,125.0,1134.0
2025-10-13,Cape Verde,Eswatini,3.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False,70.0,1363.0,159.0,1010.0
2025-10-13,Cameroon,Angola,0.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,52.0,1455.0,89.0,1269.0
2025-10-13,Mauritius,Libya,0.0,0.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False,179.0,912.0,112.0,1180.0
2025-10-13,Montenegro,Liechtenstein,2.0,1.0,Friendly,Podgorica,Montenegro,False,80.0,1314.0,204.0,808.0
2025-10-13,Honduras,Haiti,3.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,65.0,1384.0,87.0,1269.0
2025-10-13,Slovenia,Switzerland,0.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,50.0,1463.0,17.0,1648.0
2025-10-13,Sweden,Kosovo,0.0,1.0,FIFA World Cup qualification,Gothenburg,Sweden,False,32.0,1525.0,91.0,1262.0
2025-10-13,Iceland,France,2.0,2.0,FIFA World Cup qualification,Reykjavík,Iceland,False,74.0,1343.0,2.0,1871.0
2025-10-13,Ukraine,Azerbaijan,2.0,1.0,FIFA World Cup qualification,Kraków,Poland,True,28.0,1543.0,124.0,1148.0
2025-10-13,Wales,Belgium,2.0,4.0,FIFA World Cup qualification,Cardiff,Wales,False,30.0,1529.0,8.0,1740.0
2025-10-13,North Macedonia,Kazakhstan,1.0,1.0,FIFA World Cup qualification,Skopje,North Macedonia,False,63.0,1388.0,118.0,1158.0
2025-10-13,Slovakia,Luxembourg,2.0,0.0,FIFA World Cup qualification,Trnava,Slovakia,False,42.0,1492.0,96.0,1243.0
2025-10-13,Costa Rica,Nicaragua,4.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,47.0,1481.0,132.0,1121.0
2025-10-13,Northern Ireland,Germany,0.0,1.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,72.0,1356.0,12.0,1704.0
2025-10-14,Russia,Bolivia,3.0,0.0,Friendly,Moscow,Russia,False,33.0,1522.0,77.0,1332.0
2025-10-14,Puerto Rico,Argentina,0.0,6.0,Friendly,Fort Lauderdale,United States,True,155.0,1020.0,3.0,1870.0
2025-10-14,Norway,New Zealand,1.0,1.0,Friendly,Oslo,Norway,False,31.0,1526.0,83.0,1284.0
2025-10-14,Japan,Brazil,3.0,2.0,Kirin Cup,Tokyo,Japan,False,19.0,1640.0,6.0,1762.0
2025-10-14,South Korea,Paraguay,2.0,0.0,Friendly,Seoul,South Korea,False,23.0,1593.0,37.0,1501.0
2025-10-14,Canada,Colombia,0.0,0.0,Friendly,Harrison,United States,True,26.0,1558.0,13.0,1692.0
2025-10-14,Iran,Tanzania,2.0,0.0,Friendly,Dubai,United Arab Emirates,True,21.0,1623.0,107.0,1199.0
2025-10-14,United States,Australia,2.0,1.0,Friendly,Denver,United States,False,16.0,1670.0,25.0,1583.0
2025-10-14,Mexico,Ecuador,1.0,1.0,Friendly,Zapopan,Mexico,False,14.0,1688.0,24.0,1588.0
2025-10-14,Qatar,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,53.0,1454.0,67.0,1380.0
2025-10-14,South Africa,Rwanda,3.0,0.0,FIFA World Cup qualification,Mbombela,South Africa,False,55.0,1449.0,127.0,1134.0
2025-10-14,Senegal,Mauritania,4.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,False,18.0,1645.0,110.0,1183.0
2025-10-14,DR Congo,Sudan,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,60.0,1408.0,116.0,1164.0
2025-10-14,Nigeria,Benin,4.0,0.0,FIFA World Cup qualification,Uyo,Nigeria,False,45.0,1484.0,93.0,1257.0
2025-10-14,Seychelles,Gambia,0.0,7.0,FIFA World Cup qualification,Saint Pierre,Mauritius,True,203.0,812.0,115.0,1166.0
2025-10-14,Ivory Coast,Kenya,3.0,0.0,FIFA World Cup qualification,Ebimpé,Ivory Coast,False,44.0,1484.0,111.0,1182.0
2025-10-14,Gabon,Burundi,2.0,0.0,FIFA World Cup qualification,Franceville,Gabon,False,79.0,1314.0,141.0,1077.0
2025-10-14,Algeria,Uganda,2.0,1.0,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,38.0,1501.0,82.0,1288.0
