home_team,away_team,target,rank_dif,goals_dif,goals_dif_l5,goals_suf_dif,goals_suf_dif_l5,goals_per_ranking_dif,dif_rank_agst,dif_rank_agst_l5,dif_points_rank,dif_points_rank_l5,is_friendly
Bermuda,Trinidad and Tobago,1,63.0,0.33732057416267924,1.4,0.7129186602870814,0.19999999999999996,-0.002727329381866442,44.97607655502392,55.199999999999996,-0.011703432125981121,-0.0014493201838326822,0
Curaçao,Jamaica,0,15.0,0.04446640316205541,-1.0,0.16798418972332008,0.0,-0.0023938239646851215,18.44466403162056,-11.799999999999997,-0.006411692422404476,-0.0004849709289587237,0
Seychelles,Ivory Coast,1,159.0,-1.2916666666666667,-0.2,2.7125,3.8,-0.013999453423368573,26.389583333333334,18.400000000000006,-0.03048617733938386,-0.018283213429256595,0
France,Azerbaijan,0,-122.0,1.325,2.0,-1.3162500000000001,-0.8,0.04227234753550543,-29.025000000000006,-49.599999999999994,0.1411158729317911,0.1281972942842508,0
Kazakhstan,Liechtenstein,0,-86.0,0.7692307692307692,0.6,-0.6509971509971513,-1.6,0.011154557322753849,-18.776353276353277,30.999999999999993,0.01387410633778653,0.0029411764705882353,0
Grenada,Cuba,0,1.0,0.5947826086956521,2.6,0.040000000000000036,-1.1999999999999997,0.003080588620553113,23.820869565217407,5.400000000000006,-0.00040817475305663514,0.009060951381155192,1
Iraq,Indonesia,0,-61.0,0.40634920634920624,0.19999999999999996,-0.7222222222222223,-1.7999999999999998,0.004920157420555255,-2.6730158730158706,28.4,0.012422119140687447,0.010448283255954713,0
Bulgaria,Turkey,1,59.0,-0.9267990074441687,-1.0,0.06079404466501237,0.7999999999999998,-0.02836259497564301,28.89702233250621,33.2,-0.050018972706554664,-0.0649048362836978,0
Mexico,Colombia,1,1.0,-0.24575163398692812,-1.0,0.12483660130718954,-0.6,-0.026230122580896516,20.916993464052283,-6.200000000000003,-0.1820135220752374,-0.1529660899782695,1
Spain,Georgia,0,-67.0,0.6624869383490073,1.1999999999999997,-0.4357366771159875,0.8,0.036372151515625895,-22.849529780564268,-59.199999999999996,0.1598371438234116,0.2663319824383654,0
United Arab Emirates,Oman,0,-11.0,0.5574162679425838,0.7999999999999999,-0.2950558213716108,-0.20000000000000007,0.005096769709414034,6.533492822966508,-1.4000000000000057,0.0023840061680498077,0.008414352711198659,0
Hungary,Armenia,0,-62.0,0.11803713527851456,-0.19999999999999996,-0.659151193633952,-1.5999999999999996,0.008170379075800774,-20.93766578249336,-12.599999999999994,0.020298280531995193,-0.004364375887341239,0
Portugal,Republic of Ireland,0,-56.0,1.625,2.2,-0.6105769230769231,0.19999999999999996,0.030855798250549897,-2.4375,-31.799999999999997,0.06634275615645949,0.18477083891718038,0
Latvia,Andorra,1,-37.0,0.38461538461538464,0.2,0.03846153846153855,-0.6000000000000001,0.005031663938328693,-8.769230769230774,11.799999999999997,0.0028269084123315096,0.0031236737119090057,0
Serbia,Albania,1,-32.0,0.06280788177339902,0.0,0.1785714285714286,0.8,0.008395080757924408,-24.583743842364534,-54.79999999999998,0.025172635908320893,0.019346502823262227,0
Norway,Israel,0,-45.0,1.1353846153846154,1.2000000000000002,-0.6030769230769231,-1.4,0.01324465901168638,8.236923076923077,10.799999999999997,-0.015723294077991078,0.07021357742181542,0
Estonia,Italy,1,119.0,-1.2103448275862068,-2.2,0.8034482758620689,0.20000000000000018,-0.029215056809240546,16.848275862068967,9.800000000000011,-0.11341589017649335,-0.0315350734368775,0
Djibouti,Sierra Leone,1,71.0,-0.30952380952380965,-0.7999999999999999,1.0000000000000002,3.4000000000000004,-0.0045288122874329794,19.095238095238102,-10.599999999999994,-0.006422473682429195,-0.010636306598347798,0
Zambia,Niger,1,-32.0,0.21164021164021163,-0.5999999999999999,-0.34391534391534395,-0.8000000000000003,0.0010274762113242335,9.349206349206355,-2.0,0.00712168494345446,0.010421836963122582,0
Egypt,Guinea-Bissau,0,-95.0,1.1733333333333333,1.0,-0.6933333333333335,-1.0,0.010666853198907632,7.406666666666666,-0.799999999999983,0.011300259893131631,0.014399487855297115,0
Denmark,Greece,0,-20.0,-0.18399044205495807,0.40000000000000036,0.019115890083632014,-1.4000000000000001,-6.25701613942084e-05,-6.136200716845877,21.6,-0.009491366752800844,0.011998574154117259,0
Malta,Bosnia and Herzegovina,1,93.0,-0.5,-1.4000000000000001,0.0,1.5999999999999999,-0.009083482171699386,16.538461538461547,-22.400000000000006,-0.008036655179673446,-0.0016224400599400592,1
Chad,Central African Republic,1,35.0,-0.9636363636363635,0.19999999999999996,-0.21363636363636362,-0.3999999999999999,-0.009585860458546317,1.0454545454545467,2.200000000000003,-0.004865434321421407,-0.004942733332826211,0
Lithuania,Poland,1,109.0,-0.6814814814814816,-0.8,0.21851851851851856,1.4000000000000001,-0.012894010649461697,19.162962962962965,10.799999999999997,-0.044360092825994214,-0.046018192160957205,0
Burkina Faso,Ethiopia,0,-83.0,0.6284584980237155,0.40000000000000013,-0.36100131752305664,-0.9999999999999999,0.007136114138897542,-8.436100131752312,0.0,0.007446112452046613,0.011357414905780547,0
Scotland,Belarus,0,-57.0,0.5074074074074074,0.8,-0.23703703703703716,-2.8,0.016611192995612582,-27.974074074074075,36.60000000000001,0.03041508415149828,0.02832647128913715,0
Mali,Madagascar,0,-52.0,0.47857142857142865,-0.6000000000000001,-0.6642857142857143,-1.2000000000000002,0.005113053472517294,-6.074285714285708,0.3999999999999915,0.008978740736697821,-0.0031029395375887225,0
Croatia,Gibraltar,0,-191.0,1.5703703703703704,3.1999999999999997,-1.8740740740740742,-2.4,0.03363413484792812,-43.04444444444444,-3.799999999999997,0.11670476120965917,0.035621571943760394,0
Faroe Islands,Czech Republic,0,97.0,-1.0592592592592593,0.19999999999999996,0.22962962962962963,-0.6,-0.01584052593369363,16.125925925925912,64.8,-0.027492074890829776,-0.028047138738416032,0
Ghana,Comoros,0,-30.0,0.19704433497536944,1.2,-0.21798029556650245,-1.2000000000000002,0.0025796941219826796,-4.798029556650249,-11.399999999999991,-0.0006548004978686461,0.014652979690293125,0
San Marino,Cyprus,1,82.0,-0.5185185185185185,-1.0,0.6296296296296298,3.0,-0.007285361138402054,18.51851851851852,16.199999999999996,-0.004321481201985327,-0.009259333870534514,0
Netherlands,Finland,0,-64.0,1.2173458725182864,2.6,-0.4691745036572621,-1.0,0.02776161079523315,-16.228840125391855,65.8,0.054675518270801346,0.003676625606423938,0
Romania,Austria,0,29.0,-0.709677419354839,-2.4,0.032258064516129004,1.2000000000000002,-0.017235382772346104,24.645161290322577,-40.400000000000006,-0.03692951037152847,-0.022008635744100863,0
Tunisia,Namibia,0,-63.0,0.383448275862069,0.8,-0.5737931034482758,-0.7999999999999999,0.003986807292232974,1.475862068965526,-31.799999999999997,0.006424387911847362,0.01595594948265368,0
Equatorial Guinea,Liberia,1,-49.0,-0.012962962962963065,-0.6,-0.5148148148148148,-0.7999999999999998,-0.0008396510964375978,6.462962962962962,17.200000000000003,0.008950701882527732,-0.0012531729510607253,0
Uzbekistan,Uruguay,1,39.0,0.1515151515151516,0.40000000000000013,0.030303030303030387,0.0,-0.011186847045885743,32.696969696969695,8.799999999999997,-0.1543976415095078,0.0003632504020601515,1
South Sudan,Togo,1,49.0,-0.47058823529411764,-0.19999999999999996,0.9625668449197862,0.8000000000000003,-0.004507268065737007,-10.406417112299465,-8.600000000000009,-0.008999920819258257,-0.003717694533639974,0
Lesotho,Zimbabwe,0,28.0,-0.016227180527383367,0.8,0.49290060851926976,1.0,-0.0007626999958363764,7.217038539553755,-17.200000000000003,-0.002664812557367259,0.006863511116621416,0
Cape Verde,Eswatini,0,-89.0,0.527972027972028,1.0,-0.5384615384615385,-1.2,0.005949441242676018,-8.493006993006986,10.799999999999997,0.014949145394216582,0.017015437718834393,0
Cameroon,Angola,1,-37.0,0.41176470588235303,0.40000000000000013,0.06302521008403361,-0.9999999999999999,0.0040433203676293415,0.9327731092436977,-11.0,0.0010832141336181746,0.00979580172845219,0
Mauritius,Libya,1,67.0,-0.5090579710144928,-0.8,0.22101449275362328,0.8000000000000003,-0.006543124327005058,24.88586956521739,-0.5999999999999943,-0.006866466589698898,-0.014882013669740568,0
Montenegro,Liechtenstein,0,-124.0,0.7777777777777778,0.4,-0.925925925925926,-1.6000000000000005,0.012290501340362296,-24.81481481481481,13.399999999999991,0.012975583959822271,0.00196078431372549,1
Honduras,Haiti,0,-22.0,-0.7145945945945946,-1.0,-0.09081081081081077,-0.7999999999999999,-0.001947286989092932,-29.88216216216216,-7.399999999999999,0.010674241582882504,0.0025777744713914932,0
Slovenia,Switzerland,1,33.0,-0.625,-2.4,-0.125,0.7999999999999999,-0.01484883016670659,9.75,18.0,0.003236673438240849,-0.08560071803396774,0
Sweden,Kosovo,1,-59.0,0.676923076923077,-0.6000000000000001,0.2512820512820513,0.19999999999999996,0.011244689569419455,-6.371794871794862,-14.0,0.005224361020888309,0.0005965890550069033,0
Iceland,France,1,72.0,-0.4515151515151514,-0.20000000000000018,0.9151515151515152,0.6000000000000001,-0.023688233692505584,19.627272727272732,6.399999999999999,-0.1111846678933321,-0.07746934443920166,0
Ukraine,Azerbaijan,0,-96.0,0.7641025641025642,1.6,-0.7589743589743592,0.0,0.016417940271410546,-11.27948717948717,7.600000000000001,0.045007086959655954,0.00758261350182317,0
Wales,Belgium,1,22.0,-0.5925925925925926,-2.0,0.2353643966547193,0.8,-0.018356374993654372,20.442054958183988,-23.60000000000001,-0.01222243849969211,-0.02686368017617819,0
North Macedonia,Kazakhstan,1,-55.0,0.30026455026455023,0.6000000000000001,-0.6349206349206349,-1.7999999999999998,0.002497810354500578,6.328042328042329,-3.1999999999999886,0.019108688622308856,0.05530973451327434,0
Slovakia,Luxembourg,0,-54.0,0.7156511350059738,0.6000000000000001,-0.8052568697729988,-0.40000000000000013,0.009955686614194782,2.0800477897251994,9.0,0.04911471804838151,0.06985507246376811,0
Costa Rica,Nicaragua,0,-85.0,0.11936936936936937,0.7999999999999999,0.020270270270270174,-0.6000000000000001,0.008051733914782639,-38.71734234234235,-11.999999999999993,0.015375191680949939,0.02215494429890715,0
Northern Ireland,Germany,1,60.0,-0.6734006734006734,0.0,-0.04377104377104368,-0.19999999999999996,-0.05708606849512912,46.85185185185186,1.8000000000000043,-0.15294361258485573,0.014214857298905067,0
Russia,Bolivia,0,-44.0,2.0698529411764706,1.4000000000000001,-1.3455882352941178,-0.19999999999999996,0.009349992862600864,53.336397058823536,19.799999999999997,-0.01067953180290717,-0.08742508583460101,1
Puerto Rico,Argentina,1,152.0,0.3484848484848486,-0.19999999999999996,1.0151515151515151,0.9999999999999999,-0.02887711880314515,112.89393939393938,107.60000000000001,-0.10116118598571294,-0.04470198083639751,1
Norway,New Zealand,1,-52.0,0.4120370370370372,3.6,0.07870370370370361,-1.2,0.011086319191787944,-14.074074074074076,55.8,0.02284837508215824,0.07747769092327587,1
Japan,Brazil,0,13.0,1.3666666666666667,-0.19999999999999996,-0.29999999999999993,0.8,-0.008505540581012279,38.2,-3.200000000000003,-0.052122022956639945,-0.03177853607403755,0
South Korea,Paraguay,0,-14.0,1.2048611111111112,1.0,0.0057870370370370905,0.7999999999999999,0.0026923506761356124,38.08680555555556,24.599999999999998,-0.1332669822264366,-0.008934157378696503,1
Canada,Colombia,1,13.0,-0.37142857142857144,-1.4,0.19999999999999984,-0.4,-0.02909593222251937,19.31428571428571,22.0,-0.1658770443441623,-0.2272057950023098,1
Iran,Tanzania,0,-86.0,1.8252314814814814,1.6,-0.03935185185185186,-0.19999999999999996,0.019975808781051416,4.518518518518519,-3.0,0.018696533184990344,0.01448540257716178,1
United States,Australia,0,-9.0,-0.05062362435803358,-0.40000000000000013,0.4431401320616287,0.7999999999999999,0.010970331599320073,-25.00293470286134,-15.200000000000003,0.0048287128273602,-0.038768068665710684,1
Mexico,Ecuador,1,-10.0,0.4809782608695652,0.6,0.4184782608695652,1.2,0.0007423951030874516,15.513586956521742,7.400000000000002,-0.13922383545211606,-0.5959527094963365,1
Qatar,United Arab Emirates,0,-14.0,-0.012912482065997155,-0.3999999999999999,0.7474892395982784,1.6,0.0018118345917207401,-9.292682926829272,-9.399999999999991,0.005058429139859679,-0.01988079896100944,0
South Africa,Rwanda,0,-72.0,0.7334152334152334,1.0,-0.23464373464373456,-1.0,0.006344217943344369,14.031941031941031,39.0,0.014749840422022572,0.013146253684909823,0
Senegal,Mauritania,0,-92.0,1.203225806451613,2.1999999999999997,-0.6150537634408602,0.4,0.01221888821547483,6.936559139784947,-55.2,0.06557728507243457,0.16283809890736883,0
DR Congo,Sudan,0,-56.0,0.5831202046035806,2.0,-0.1649616368286445,0.19999999999999996,0.0064989380329808655,-4.088235294117652,8.0,0.006256953989405683,0.010329083590547072,0
Nigeria,Benin,0,-48.0,0.15591397849462352,0.19999999999999996,-0.18951612903225812,0.4,0.0013847826385278185,1.9543010752688161,-5.200000000000003,0.0039037548587566584,0.007155418240610938,0
Seychelles,Gambia,1,88.0,-1.2092391304347827,-2.2,2.016304347826087,3.4,-0.014301173834440966,28.880434782608702,-10.399999999999991,-0.01257907950930706,-0.01859006406022397,0
Ivory Coast,Kenya,0,-67.0,0.4678787878787878,-0.19999999999999996,-0.41333333333333344,-0.6000000000000001,0.006355203465024986,-14.97454545454545,-56.599999999999994,0.018756910728828784,0.004708120269020986,0
Gabon,Burundi,0,-62.0,0.4308300395256919,2.4,-0.28853754940711474,0.5999999999999999,0.0032156024803083657,7.916996047430828,19.19999999999999,0.006000468210330138,0.010799318955240994,0
Algeria,Uganda,0,-44.0,1.2007575757575755,0.6000000000000001,-0.3484848484848485,0.19999999999999996,0.012075989734345417,-4.810606060606062,-7.799999999999997,0.014499862407258885,-0.00045041492133370865,0
Guinea,Botswana,1,-58.0,0.6166666666666668,0.19999999999999996,-0.4083333333333333,-1.4,0.005669630089965136,5.025000000000006,33.39999999999999,0.006528686993229784,0.012760924546062855,0
Albania,Jordan,0,4.0,-0.48548094373865713,-0.3999999999999999,-0.3647912885662432,-0.2,-0.00447340117865962,-7.393829401088922,29.799999999999997,0.006266079807691057,0.015210738890584542,1
Spain,Bulgaria,0,-85.0,2.0098039215686274,3.0,-0.8583877995642701,-2.4000000000000004,0.05769230769230769,-29.568627450980387,-15.200000000000003,0.18059477129292104,0.2652096497513734,0
Somalia,Mozambique,1,104.0,-0.9379652605459057,-0.8,0.7146401985111663,-0.6000000000000001,-0.009730110188825785,5.394540942928032,4.799999999999997,-0.011321372857636163,-0.0018803418803418803,0
Hong Kong,Bangladesh,1,-38.0,0.8246187363834423,1.5999999999999999,-0.20915032679738554,-0.19999999999999996,0.006728060077457484,-10.629629629629619,-19.399999999999977,0.0005984666255265322,0.007107767636524913,0
Turkey,Georgia,0,-41.0,-0.24791666666666656,0.8000000000000003,0.1333333333333333,1.0000000000000002,0.00664423818088386,-16.295833333333334,-27.4,0.0255948537009736,0.03925601399707243,0
Bhutan,Lebanon,1,73.0,-0.6443965517241379,-0.4,0.9030172413793103,0.6,-0.0070223094313867675,48.57974137931035,46.19999999999999,-0.005366363393542112,-0.005433437046293177,0
Philippines,Timor-Leste,0,-51.0,0.3205128205128204,2.0,-0.9230769230769231,-0.6000000000000001,0.003934272465044619,-30.04487179487181,-9.799999999999983,0.004233823400657672,0.01124659455687869,0
Maldives,Tajikistan,1,67.0,-0.35238095238095246,-0.3999999999999999,0.28333333333333344,-0.20000000000000018,-0.005108356772627526,48.647619047619045,12.200000000000017,-0.0050930958660144144,-0.007157604696721608,0
Republic of Ireland,Armenia,0,-42.0,-0.18518518518518523,-0.3999999999999999,-0.6296296296296298,-1.8,0.0022161917684305737,-19.851851851851848,-3.799999999999997,0.012299727442753768,0.005247549854615462,0
Andorra,Serbia,1,140.0,-0.9037037037037037,-0.4,0.7037037037037037,0.40000000000000013,-0.019487094517471187,38.644444444444446,-28.800000000000004,-0.047227059048488354,-0.007830917564684074,0
Italy,Israel,0,-66.0,0.5124069478908189,0.6000000000000001,-0.5173697270471465,-0.6000000000000001,0.015439515634358789,-11.38957816377171,31.80000000000001,0.06332671040082868,-0.0005890883942175421,0
Estonia,Moldova,1,-27.0,-0.22307692307692317,0.0,0.1333333333333333,-1.8000000000000003,0.0004330957579961898,-23.289743589743587,21.800000000000004,-0.009400758040887336,0.0011494252873563218,0
Yemen,Brunei,0,-29.0,0.3055555555555556,0.6,-1.0416666666666667,-1.4000000000000001,0.0037882976441544845,-38.19444444444444,-13.0,0.0013434147208531552,0.010274008019909657,0
Latvia,England,1,133.0,-1.450980392156863,-1.7999999999999998,1.1230936819172113,0.4,-0.029715886728995628,28.07625272331154,6.200000000000003,-0.07490861643852123,-0.0398060833679876,0
Jamaica,Bermuda,0,-96.0,-0.3381642512077294,-0.40000000000000013,-1.1922705314009665,-0.8000000000000003,0.003256344278399985,-49.007729468599024,-26.0,0.011359556777022124,0.002910122135307657,0
Saudi Arabia,Iraq,1,1.0,-0.39159891598915997,0.3999999999999999,0.12533875338753397,0.7999999999999999,-0.002282079259465282,-11.924796747967477,-22.799999999999997,-0.005724786769095842,-0.0030859368137498913,0
Turkmenistan,Sri Lanka,0,-59.0,-0.011111111111111183,0.20000000000000007,0.8,0.19999999999999996,0.0022648727338908615,-65.47777777777777,-45.0,-0.0026843103231414776,-0.0014261685625500875,0
Afghanistan,Pakistan,1,-38.0,0.38888888888888895,0.4,-0.7222222222222221,-0.19999999999999996,0.0029462077674994682,3.7222222222222285,18.599999999999994,0.00462132056495826,-0.00023721089921657952,0
Vietnam,Nepal,0,-62.0,0.9357575757575757,2.2,-0.15515151515151504,0.20000000000000018,0.008935663337200066,-27.01939393939395,-0.5999999999999943,0.005967821226301109,0.013759651640123632,0
Malaysia,Laos,0,-62.0,0.7333333333333334,1.0,-0.8333333333333335,-1.9999999999999998,0.008008362822954595,-32.33333333333333,-31.200000000000017,0.00944441482020076,0.015215292855887333,0
Panama,Suriname,1,-102.0,-0.03716608594657389,0.7999999999999999,0.17189314750290352,-0.20000000000000007,0.007914954775621177,-41.15331010452961,18.599999999999994,0.02202278653480773,0.005284847454238458,0
El Salvador,Guatemala,1,-8.0,-0.09166666666666656,-0.4,0.20833333333333326,0.19999999999999996,-0.002974130358397749,14.86666666666666,15.200000000000003,-0.006572114168968921,-0.00886005089058524,0
Curaçao,Trinidad and Tobago,1,-18.0,-0.022435897435897356,0.3999999999999999,-0.3141025641025641,0.19999999999999996,-0.0016390593561991136,9.455128205128204,-5.0,-0.005350623235611597,0.009226361116087087,0
Portugal,Hungary,1,-36.0,1.2424242424242424,1.0,-0.5454545454545454,-0.6000000000000001,0.023818857882794586,-2.127272727272725,-20.0,0.05765679445237997,0.17713923211376412,0
India,Singapore,1,-24.0,-0.34518518518518515,-0.8,-0.76,-0.3999999999999999,-0.0017020525166838224,-16.2948148148148,-1.799999999999983,0.0005654548721281969,-0.0036291548537939426,0
Myanmar,Syria,1,68.0,-0.32740740740740737,-1.2000000000000002,0.7866666666666668,1.2,-0.005357197868211084,30.274074074074065,-0.39999999999997726,-0.005374531247408526,-0.0038452598809448676,0
Tunisia,Mauritania,1,-70.0,0.4892473118279571,1.4,-0.5946236559139786,-0.4,0.004443901542913525,9.058064516129036,-28.19999999999999,0.009266716786927379,0.016161725413587145,1
Russia,Peru,1,-19.0,2.3555555555555556,2.4,-0.6000000000000001,-0.6,0.019581784015033382,47.8,31.8,0.00650175063053458,0.03431279244116171,1
Cuba,Saint Lucia,0,5.0,-0.5494505494505495,-0.6,0.24725274725274726,-0.3999999999999999,-0.0018564457805433261,-37.7032967032967,27.0,-0.003950892676323695,-0.0031037140959160802,0
Dominican Republic,Saint Vincent and the Grenadines,0,-28.0,0.23993558776167445,-2.6,-0.13848631239935583,1.2000000000000002,0.0037722079021711586,-18.236714975845416,-124.0,-0.0016573289099319436,-0.009562771699924843,0
Antigua and Barbuda,Aruba,1,-34.0,-0.5429864253393666,-1.2,0.2036199095022626,-1.4,-0.004564333428483322,23.443438914027155,12.0,-0.002726610897984108,-0.003376800794833581,0
Bahamas,Anguilla,1,-6.0,0.46153846153846156,0.20000000000000007,1.692307692307692,1.4,0.003800446646008732,-27.769230769230745,-10.199999999999989,-0.0008734305430085833,0.0,0
Cayman Islands,British Virgin Islands,1,-13.0,-0.006060606060605989,0.19999999999999996,0.23030303030303045,0.20000000000000018,-6.32363939524561e-05,0.9818181818181984,-8.800000000000011,0.003121668289724515,0.0031402644032530232,0
Bangladesh,Nepal,1,3.0,0.24175824175824168,0.9999999999999999,-0.18681318681318682,0.19999999999999996,0.0017275720757421844,-1.1346153846153868,11.199999999999989,0.0017023562804123578,0.003408783882542772,1
Czech Republic,San Marino,0,-166.0,1.3456221198156681,0.8,-1.8675115207373274,-3.8000000000000003,0.018804978668716662,-24.760368663594477,-24.000000000000007,0.031101992038948284,0.03340426052290459,1
Hong Kong,Cambodia,1,-31.0,0.5518796992481203,1.6,-0.350375939849624,-0.8,0.005642374532298462,-29.724812030075185,-0.5999999999999943,0.0035054225678168597,0.010011011045979502,1
Lithuania,Israel,1,68.0,-0.5489417989417991,-1.0,-0.31613756613756605,0.0,-0.0132686430716991,25.117724867724867,10.200000000000003,-0.04336016575992101,-0.01574910596649727,1
Republic of Ireland,Portugal,0,57.0,-1.59453781512605,-1.8,0.5336134453781514,-0.19999999999999996,-0.030367966926312457,2.4390756302520984,19.000000000000007,-0.0638950634423018,-0.1229316709417689,0
Cameroon,DR Congo,1,-6.0,0.21970443349753688,-1.0000000000000002,0.22758620689655173,-0.6,0.001644384628211178,4.388177339901475,10.0,-0.005225927894161469,-0.00729607385152717,0
United Arab Emirates,Iraq,1,10.0,0.061003861003861015,0.6000000000000001,-0.1459459459459459,0.8,0.00025951395004590594,2.127413127413135,-15.0,-0.003246315732139852,-0.00510421737203599,0
Nigeria,Gabon,0,-36.0,-0.13541666666666674,-0.5999999999999999,-0.38541666666666674,0.0,0.0005901806724202922,-13.4375,-33.60000000000001,0.006999450429762643,0.0028229853428509873,0
France,Ukraine,0,-24.0,0.5986717267552182,0.20000000000000018,-0.5664136622390893,-1.0,0.022811346901194837,-13.924098671726753,-20.199999999999996,0.08972173707694031,0.07716353733128418,0
North Macedonia,Latvia,1,-74.0,0.7499999999999999,1.0,-0.642857142857143,-1.4,0.008423349172015565,3.892857142857139,31.60000000000001,0.029072006203559275,0.030766097920440515,1
Algeria,Zimbabwe,0,-94.0,1.5686274509803924,2.0,-0.23202614379084974,0.3999999999999999,0.01457794401005186,10.035947712418292,-5.199999999999989,0.01566689147950613,0.011940020145852239,1
Thailand,Singapore,0,-59.0,0.5182186234817814,0.0,-0.36234817813765186,-0.3999999999999999,0.0063402504190935745,-24.479757085020253,-11.799999999999983,0.006605196948898938,0.001225571670497392,1
Canada,Ecuador,1,5.0,0.41161616161616177,0.4,0.36363636363636365,0.0,0.0001794053577543267,13.893939393939391,21.400000000000002,-0.1186200274342131,-0.5870725352911939,1
Armenia,Hungary,1,67.0,-0.24769585253456206,-1.2,0.6451612903225807,0.6000000000000001,-0.0097809438475658,19.22235023041474,-10.399999999999999,-0.02647321898154048,-0.041460866831105364,0
Andorra,Albania,1,111.0,-0.9452380952380952,-1.0,0.9166666666666666,1.4,-0.013293203711102231,14.392857142857139,-47.599999999999994,-0.02666145384506145,-0.03312123535946688,0
Moldova,Italy,1,147.0,-1.042824074074074,-3.0,0.712962962962963,3.0,-0.027999530421410505,36.48726851851852,-52.6,-0.09898485666641178,-0.027653520693912373,0
England,Serbia,0,-32.0,0.9419354838709679,1.8000000000000003,-0.4,-0.7999999999999999,0.01535836177474403,1.8903225806451616,-32.39999999999999,0.029732691744541517,0.03528179190751445,0
Iran,Cape Verde,1,-50.0,1.0980392156862746,-0.3999999999999999,-0.1827094474153298,0.19999999999999996,0.013344980409483133,-8.837789661319079,-39.2,0.01005201317201574,-0.00951451379249557,0
Papua New Guinea,Solomon Islands,0,21.0,-0.528604118993135,-0.20000000000000018,1.020594965675057,-0.40000000000000013,-0.0032129704158440683,-1.455377574370715,-11.400000000000006,-0.0033153735755305433,0.0032532443458890272,0
Bermuda,Curaçao,1,86.0,0.18833333333333324,-0.5999999999999999,1.1766666666666665,2.0,-0.0017013066736823648,29.349999999999994,-3.0,-0.006793422070232807,-0.012747523839886732,0
Azerbaijan,Iceland,1,49.0,-0.931899641577061,-1.6,0.44324970131421737,0.6000000000000001,-0.01659517726263964,4.799283154121859,-11.800000000000004,-0.04182233969520904,-0.09722572509457755,0
Trinidad and Tobago,Jamaica,1,32.0,0.050000000000000044,-1.2000000000000002,0.4195652173913045,-0.3999999999999999,-0.00042008723052910923,5.517391304347825,-16.400000000000006,0.0004716707904915095,-0.0014894881247394624,0
Haiti,Costa Rica,0,43.0,0.2753036437246963,-0.6000000000000001,0.08299595141700422,0.20000000000000018,-0.003927939749030718,33.058704453441294,-22.799999999999997,-0.011412851893356675,-0.011307303807303805,0
Nicaragua,Honduras,0,69.0,0.11263157894736842,-0.6,0.2021052631578948,2.4,-0.0033139876391868432,29.331578947368428,-19.6,-0.015749146344901002,-0.01298947771068094,0
Norway,Estonia,0,-101.0,1.933179723502304,3.4,-1.0610599078341012,-1.6,0.026060140858347132,6.033410138248854,22.799999999999997,0.032591127410181456,0.02542333258288188,0
Suriname,El Salvador,0,32.0,0.5513196480938417,0.4,-0.27712609970674484,-0.6,0.0044568301292391786,9.168621700879768,-2.0,0.003520374756220959,0.01793943536233645,0
Guatemala,Panama,1,64.0,-0.40418118466898956,0.0,-0.116724738675958,0.4,-0.008213063532212466,12.148664343786294,-35.60000000000001,-0.016587972717874953,0.0005294117647058807,0
Burkina Faso,Niger,0,-45.0,0.4545454545454546,1.0,-0.2887700534759359,-1.6,0.0031267831471338634,12.082887700534755,43.0,0.00424204611128718,0.0009926525430172806,1
Saudi Arabia,Ivory Coast,0,16.0,-0.6330532212885154,-1.0000000000000002,0.4243697478991596,1.2,-0.002851100613134089,-22.686274509803923,-53.199999999999996,-0.012769962212748707,0.0012014769448256274,1
Angola,Argentina,1,87.0,-1.03109243697479,-1.0000000000000002,0.3890756302521009,0.7999999999999999,-0.03218735348268094,48.55798319327731,57.60000000000001,-0.09203545364432573,-0.03495121225785447,1
Australia,Venezuela,1,-25.0,0.8666666666666667,0.6000000000000001,-0.6,-1.5999999999999999,-0.0021155031336222013,37.199999999999996,30.599999999999998,-0.04805119306470545,0.04055589700459339,1
South Korea,Bolivia,0,-54.0,1.303030303030303,1.2,-0.9696969696969697,0.19999999999999996,0.006977051286091367,35.75757575757576,7.799999999999997,-0.008400014925122996,-0.06513743735217012,1
Morocco,Mozambique,0,-89.0,0.8254310344827585,1.4000000000000001,-1.0549568965517242,-1.6,0.010266411163239684,-9.414870689655174,-25.0,0.11657975155173754,0.030136943528340603,1
Comoros,Namibia,0,-4.0,0.5490716180371353,0.19999999999999996,0.07957559681697601,0.19999999999999996,0.0043470865394132,13.099469496021229,-15.0,-0.0013165070314705828,-0.0022530783658658207,1
Uganda,Chad,0,-95.0,0.5638095238095239,0.8,-0.5142857142857142,-1.6,0.005291263489584786,1.470476190476191,20.80000000000001,0.0068398776844511835,0.012332875463129157,1
Japan,Ghana,0,-54.0,1.5333333333333334,-0.19999999999999973,-0.2602150537634409,1.0,0.02942411214346914,-31.597849462365588,-76.0,0.039307597304615485,0.09741410131654032,0
Poland,Netherlands,1,27.0,-0.9222011385199242,-2.4,0.1404174573055028,0.20000000000000007,-0.023275391574146764,15.555977229601517,-42.60000000000001,-0.01626100400000731,0.023417259926599793,0
Luxembourg,Germany,1,87.0,-1.2626050420168067,-1.4000000000000001,0.4852941176470589,1.0,-0.05996684469344426,39.03781512605042,-11.399999999999999,-0.15917954695441652,-0.01970070422535211,0
